,Unnamed: 0,tweet,bias
2691,0,"Feeling nostalgic for debate #1 so I decided to replicate it. https://t.co/fICvc5Qk1F
",N
2692,0,"RT @annmom24: #TrumpTownHall so went from a Trump Biden debate to a Trump Savannah debate #shutupSavannah
",R
2693,0,"@LisaMarieBoothe Because Trump was too chicken to debate how biden.
",L
2694,0,"@RyanAFournier She's terrible.  Its a debate between President Trump and savanna
",R
2695,0,"RT @bradley_WP: After refusing to denounce white supremacist groups at the last debate, Trump declines to condemn QAnon.
",L
2696,0,"Is this a debate between @realDonaldTrump and Savannah disguised as a town hall?
",L
2697,0,"Trump handling this town hall way better then that dumpster fire debate
",R
2698,0,"RT @w_woman84: Is this a town hall or a debate between Trump and Guthrie?
",N
2699,0,"If @realDonaldTrump tested negative the day of the debate he would say so. HE was POSATIVE !
",L
2700,0,"@NBCNews yall better put @SavannahGuthrie in check.  She's not there to debate, assholes
",N
2701,0,"Glue huffer wins he looks 13 and still gets bitches begging for his cock
",N
2702,0,"This town hall is actually a debate with Savannah Guthrie.
",N
2703,0,"Looks like interesting podcast, on psychology and politics.
",N
2704,0,"She adds her opinion whenever she can alot like that one did in the debate back in 16
",N
2705,0,"@snlester @dandrezner That's the debate I'm watching. Go Rays!
",N
2706,0,"I thought this was a Townhall with President Trump not a freaking debate!!
",R
2707,0,"Trump is at a debate. With Savanna https://t.co/bPbZeCbiVB
",N
2708,0,"RT @combienDUtemps: @Nravitz @JBFlint @WSJ The candidates had fairness, it was called the debate. One candidate dropped out.
",N
2709,0,"@SavannahGuthrie let the President answer the Girl! You people are just embarrassing, not tuning in ever again!
",R
2710,0,"@danawb @TuckerCarlson Tucker needs to moderate the final debate!!
",R
2711,0,"Cool.
",N
2712,0,"He never had covid hes fucken liar
",L
2713,0,"RT @JoePolek: Is @SavannahGuthrie doing a debate with the President? She needs to be a bit more professional. #TrumpTownHall
",R
2714,0,"@RichardGrenell @SavannahGuthrie @LesterHoltNBC @nbc Ya know there could have been an actual debate. But someone refused. So...
",N
2715,0,"Savanna Guthrie gets to debate the President in a town hall???
",N
2716,0,"This is better than the Trump v. Clinton debate. For a moment I thought it was a replay from 2016 https://t.co/TBQwGfBRPk
",N
2717,0,"@inesspeaks debate with Bitch.
",N
2718,0,"No more debate moderators. Citizens ask great questions.
",N
2719,0,"Citation required. You think I'd take your career politician word for it? 
",N
2720,0,"RT @pMikeypp: @FrankLuntz Guthrie has gone full-blown partisan.  This is more a left/right debate then was originally planned.
",R
2721,0,"Let me get this right.
",N
2722,0,"fucking dumbass liar
",N
2723,0,"@artallen8 @SteveScully The debate was to be virtual after staff complained they feared being exposed. Then trump refused.
",L
2724,0,"RT @JLube27: Voter Poll: Who do you think won the first Presidential Debate?: https://t.co/ULmcljpUPJ
",N
2725,0,"@RichardGrenell @JoeBiden I thought this was a townhall not a debate!
",R
2726,0,"She is angry lol
",N
2727,0,"Which debate should I watch? https://t.co/6vxaXnpXil
",N
2728,0,"Ugh #SavannahGuthrie is a disgrace #NBC is a disgrace for allowing this bitch to talk to our President this way!!
",R
2729,0,"Right!
",N
2730,0,"@gregsimmsjr @megynkelly We are watching different debate. So far all Savanna Guthrie has done is embarrass herself.
",R
2731,0,"@elzey_t @GeorgeTakei and it totally backfired on trump, its glorious hes being destroyed with a real debate.
",L
2732,0,"RT @DallasFlamesFan: Samantha Guthrie is losing the debate
",N
2733,0,"Really commercials during the debate wtf
",N
2734,0,"@SavannahGuthrie is winning this debate #JPJ
",N
2735,0,"Is Savannah supposed to ask questions, debate the President, or let the people ask questions?? I am confused
",N
2736,0,"hostile debate with a witch
",N
2737,0,"@amanda_frazier8 Try https://t.co/mA0iAN64nW for a thriving US Senate debate and support public radio!
",N
2738,0,"He's the president &amp; he doesn't know?
",L
2739,0,"RT @llibertyvalence: And to think Scully was going to be the Presidential Debate Moderator ! https://t.co/jSgYzDM9wF
",N
2740,0,"@rizzoTK This is supposed to be a town hall, not a debate with Savannah Guthrie.
",N
2741,0,"@JenniferJJacobs NO HE DIDN'T AND HE WAS LATE FOR THE DEBATE AND DIDN'T HAVE TIME TO TEST BEFORE I THINK THAT WAS ON PURPOSE
",L
2742,0,"Guess they decided there was going to be a debate tonight
",N
2743,0,"@brycetache @JoeBiden Biden is not on here.  It is a local debate
",N
2744,0,"Turns out there was a debate tonight after all. Between @realDonaldTrump and some crazy lady named Savannah.
",R
2745,0,"RT @GOPtony: Retweet if you want to see President Trump debate Joe Biden LIVE Moderated by @joerogan.
",R
2746,0,"RT @SCPatriotSC: Let me get this right.
",N
2747,0,"Why is NBC giving him airtime to lie after refusing to debate?
",L
2748,0,"RT @JoeStGeorge: Turns out we had a a debate tonight ....Trump vs Guthrie.
",N
2749,0,"@jonfavs I don't think we're watching the same debate with Savannah Guthrie.
",N
2750,0,"We should be having a debate between both candidate now
",N
2751,0,"Annnnd what tf is that saying!?!??!!?? Hahaaaaaa
",N
2752,0,"@RaheemKassam This is a town hall? I thought this was the debate and Biden showed up dressed as a woman
",R
2753,0,"Trump is a lying grifting crook!
",L
2754,0,"that'll show em
",N
2755,0,"RT @NituDasi9: #ZakirNaik_VS_SaintRampalJi
",N
2756,0,"I kind of prefer hearing these town halls vs the debate. Can actually ask important questions that directly affect the people.
",N
2757,0,"@SharylAttkisson Savannah Guthrie is filling in for Joe Biden and turning the Town Hall into a Trump-Guthrie(Biden) debate.
",R
2758,0,"@greggutfeld I think Trump is winning the debate though
",R
2759,0,"Convincing.
",N
2760,0,"For the record Guthrie is showing how prepared she was for this debate. Strong questions.
",N
2761,0,"This is supposed to be a Townhall for President Trump, but it is more like a debate between Trump and Savannah.
",R
2762,0,"RT @neolib_fanfic: They canceled the second debate for this lmao
",N
2763,0,"RT @DavidPepper: Disgraceful
",N
2764,0,"RT @BlackFlagArmy10: Why exactly couldn't there be a debate if they can both do Town Halls then there shouldn't be a problem debating
",N
2765,0,"Just watching the debate between @realDonaldTrump and @SavannahGuthrie   
",N
2766,0,"RT @Slauqhter_: So true..
",N
2767,0,"This Is Not the Debate We Wanted https://t.co/zcHTmdfe07 https://t.co/Hxoj8dNKdn
",N
2768,0,"@Reuters But he's too scared to have a debate with Trump who is no longer contagious and can be seated 30 feet away
",R
2769,0,"What a incredible bull sh*tter  and whiner! GO @SavannahGuthrie
",N
2770,0,"RT @GamerBABE3: Savannah...STFU!  This is a town hall, not a debate including you.
",N
2771,0,"Hey Chuck
",N
2772,0,"RT @BrainstormingN: Which philosophical and/or debate terminology is most often used of these listed choices?
",N
2773,0,"Apparently those if us who tuned in to watch the #trumptownhall are getting the Savanah-Trump debate instead
",N
2774,0,"@megynkelly You loved him at the last debate
",N
2775,0,"bruh this town hall is turning into a debate real quick.
",N
2776,0,"@whatdaFisupkyle Is this a VP Debate reference
",N
2777,0,"@greggutfeld The clear difference in difficulty of questions is ridiculous. Trumps hosting a debate while Biden is having a town hall.
",R
2778,0,"@megynkelly Megyn Kelly, are you really this clueless? This is better because it's an hour-long ad for Trump and *not* a debate. Do better.
",L
2779,0,"Let Savannah Guthrie moderate the third, by which I mean second, debate (if it happens)
",N
2780,0,"RT @Aseemru: Feeling nostalgic for debate #1 so I decided to replicate it. https://t.co/fICvc5Qk1F
",N
2781,0,"Looks like the debate is happening. SG wants to do nothing but argue with the POTUS
",R
2782,0,"@realDonaldTrump I get a braindamage by you in the ongoing debate .. you cant answer one question lmao. What a total tool you are
",R
2783,0,"@megynkelly Its not a debate, idiot. lmao
",N
2784,0,"Is this a town hall or a debate with President Trump, Savannah?
",N
2785,0,"Waiting for the town hall start. 10 minutes in and still waiting. #TrumpTownHall
",N
2786,0,"@SavannahGuthrie this is a town hall, not a debate so STFU.
",R
2787,0,"@DrDenaGrayson @gkanders @JoeBiden In Seattle ABC is KOMO &amp; they're aren't showing the debate. Anyone know why?
",N
2788,0,"RT @lalaresister: Treated unfairly? Good instincts?
",N
2789,0,"Is @SavannahGuthrie doing a debate with the President? She needs to be a bit more professional. #TrumpTownHall
",R
2790,0,"@NBCNews your debate host was a bad choice. she's annoying, and very adversarial.
",N
2791,0,"RT @TallRedhead1014: @RyanAFournier The second debate is actually POTUS vs Savannah Guthrie
",R
2792,0,"Yup! She's terrible!
",N
2793,0,"So Trump's townhall turned into a debate with a biased hack named Savannah Guthrie. Wow.
",R
2794,0,"@JenniferJJacobs He was sick on the debate .. for reiterating so much how he was in the debate
",N
2795,0,"I wrote biden debate - it's a TOWN HALL
",N
2796,0,"God----what?
",N
2797,0,"@LisaMarieBoothe Hahaha, She's definitely losing this debate.
",N
2798,0,"I thought this was. Town Hall...but I see it's a DEBATE...TRUMP vs Guthrie the Witch!!
",R
2799,0,"I guess there was a debate tonight, Guthrie pinch-hitting for Biden vs. Trump.
",R
2800,0,"@sarahcpr She's definitely a plant and providing personal, maskless services to our ""President"" after the debate.
",L
2801,0,"@realDonaldTrump was too dumb and too afraid to debate Joe Biden two more times.
",L
2802,0,"@LadyRedWave It's a debate between Pres Trump and  @SavannahGuthrie
",N
2803,0,"Who advised @realDonaldTrump that this debate was going to be a good idea? #trumpissweating
",L
2804,0,"youre doing a fake town hall.
",N
2805,0,"@SavannahGuthrie OMG, STFU.  I didn't tune into a ""Town Hall"" to listened to YOU debate and interrupt  @realdonaldtrump.  What a joke.  @NBC
",R
2806,0,"@MZHemingway So, in other words...
",N
2807,0,"Great to see our President out there in the Town Hall.  Much better than the debate!
",R
2808,0,"@greggutfeld Hey buddy... trump asked for it. He turned down the debate
",L
2809,0,"#TrumpTownHall
",N
2810,0,"Why do we even debate? Military junta takeover now. Lock the press up.
",R
2811,0,"Trump is Trump is Trump.  Nothing new in style or content.
",N
2812,0,"#mesen #mepolitics - Watch @mainepublic's live debate for US Senate: https://t.co/vpgzfTNssM
",N
2813,0,"RT @ycul111: Savanna Guthrie = is WITCH
",N
2814,0,"Trump refuses to say if he was tested for COVID-19 before his debate with Joe Biden https://t.co/lzGpV8uWlV
",L
2815,0,"RT @corinnespringg: Anyone else watching the Trump /Guthrie Debate ?
",N
2816,0,"@thebradfordfile This is definitely a debate not a town hall.
",N
2817,0,"Is this a debate with @SavannahGuthrie #TrumpTownHall
",N
2818,0,"@NBCNewsPR @SavannahGuthrie @NBCNews It is not a townhall; just a gotcha question debate with @SavannahGuthrie
",R
2819,0,"RT @LASwanson: @RyanAFournier She's terrible.  Its a debate between President Trump and savanna
",R
2820,0,"RT @TestWithScience: I can't stop laughing. He pivots every question into a Tucker Carlson episode. https://t.co/ADsFvUh13v
",L
2821,0,"(Guess Chris Wallace has the night off.)
",N
2822,0,"RT @wasilalitaha: OMG!!! 
",N
2823,0,"@SavannahGuthrie is a liberal anti Trump troll trying her best to debate @POTUS lmao!! Hang it up girl!!
",R
2824,0,"Is there a Trump town hall later tonight? All I can find is the Trump VS Savanah debate with a few ""undecided voters""........
",L
2825,0,"RT @Tarnjitkparmar: Who the hell thought of this question?
",N
2826,0,"RT @fireballsworld: Exactly
",N
2827,0,"@JesusGar It's just you.  Guthrie thinks she's in the debate.
",R
2828,0,"RT @Coppruej: @TVietor08 @SavannahGuthrie Savannah, chill out. This is a Town Hall, not a debate. https://t.co/VaJLND3Djd
",N
2829,0,"Another Democrat caught lying
",R
2830,0,"@BillOReilly Karma is a bitch .. shoulda done the virtual debate
",L
2831,0,"This is the man who brags about his great memory?  F in liar
",L
2832,0,"He's actually making it worse
",N
2833,0,"Am I wrong? I thought this was to be a Town Hall and the debate was cancelled. Did someone forget to tell Savanah Guthrie? @IngrahamAngle
",R
2834,0,"@GrainSurgeon Savannah is killing Trump in this debate.  Does she want to be President?
",L
2835,0,"Who's winning the debate?
",N
2836,0,"This is NOT a #TownHall but a #debate between @realDonaldTrump &amp; @SavannahGuthrie and she is one hostile, angry, liberal hack.
",R
2837,0,"RT @businessinsider: Trump refuses to say if he was tested for COVID-19 before his debate with Joe Biden https://t.co/lzGpV8uWlV
",N
2838,0,"@SenSchumer Trump can debate himself
",L
2839,0,"Good for our TEAM though!
",N
2840,0,"@LegendaryEnergy Is this a debate with another news personality?
",N
2841,0,"@atrupar @SavannahGuthrie  looks like a fool trying to debate Trump.  Let the people ask the questions!  
",R
2842,0,"Things got pretty spicy at today's @CKNW #BCelxn2020 radio debate. Did you miss it? You can watch it here:
",N
2843,0,"RT @TxGuy2020: Is this a town hall or a debate with @NBCNews? #trumpTownHall #TownHall #NBCTrumptownhall #fakenews #maga #kag #trump2020
",R
2844,0,"RT @AmeliaRoseWrite: Well, this was a solid decision of what to air on ABC in Utah right now https://t.co/7PfzWNAWtt
",N
2845,0,"@hasanthehun Nah, he's doing very well, a lot better than the debate.
",N
2846,0,"@BadxBeast Is he having to debate the Town Hall host too?
",R
2847,0,"I thought Trump was doing a town hall event.
",N
2848,0,"Why does the moderator always try to debate Trump?
",R
2849,0,"@storm_paglia @KurtSchlichter Trump had to debate two people when he was up against Biden, only one person tonight. Town Hall my ass.
",R
2850,0,"Savanah Gutherie - she cried her ass off on election night 2016 when hillary lost.
",R
2851,0,"@megynkelly not really a hard bar to pass, was it. 
",N
2852,0,"@ericbradner You mean Biden didnt debate the town hall moderator for 20 minutes?
",R
2853,0,"Watching the late innings of the Rays/Astros game or watching the Dodgers/Braves game is the biggest debate on TV right now.... ;)
",N
2854,0,"RT @Ralphn8r: @SharylAttkisson Savannah Guthrie is filling in for Joe Biden and turning the Town Hall into a Trump-Guthrie(Biden) debate.
",R
2855,0,"@megynkelly @seanmdav Trump having to debate @SavannahGuthrie
",N
2856,0,"RT @apnovoa: is this a #TrumpTownHall or a debate between trump and savannah guthrie???
",L
2857,0,"@EliStokols ""After that first debate, the best thing for me to do is turn things up to 11!""
",N
2858,0,"RT @bessbell: Oh no the debate is cancelled due to the catastrophic mishandling of a pandemic how will we know which candidate to vote for?
",L
2859,0,"RT @annettecasals: She is being rude. She is screaming. Wtf does she think this is, a debate???
",N
2860,0,"@ScottWalker @wingss07 @SavannahGuthrie @POTUS I guess it is a debate. WTF.
",N
2861,0,"RT @Sola_Veritas1: NBC should be ashamed. They invite to a TownHall but bring their Debate Team
",R
2862,0,"RT @camperchan_: Glue huffer wins he looks 13 and still gets bitches begging for his cock
",N
2863,0,"@MZHemingway the degree to which Biden is not missed at all here is incredible. 
",R
2864,0,"Thought this was a town hall not a fucking debate, interrupting while answering an audience question like wtf who is this broad?
",N
2865,0,"Us Americans were robbed of the Trump vs Biden 2 Debate
",R
2866,0,"Fuck, do I have to stop watching Jimmy Fallon?!!
",N
2867,0,"@SavannahGuthrie stop sounding like a crybaby leftist. You are there to ask questions, not debate and talk over the president
",R
2868,0,"@SavannahGuthrie takes over the debate AGAIN! Jeez. This is blatantly hostile and disgusting behavior.
",R
2869,0,"@TrumpStudents @realDonaldTrump He was never ever able to talk to her.  Guthrie started to debate Trump.  RIDICULOUS
",R
2870,0,"@SenSchumer He did. On the day of the debate. He simply forgot, but I didn't. STFU
",R
2871,0,"@ChristianWalk1r Yes, the president is having to debate moderator.
",R
2872,0,"It will be stacked against him anyway.
",N
2873,0,"@blockofwoods @georg3 @joelpollak When you have to resort to critiquing someone's appearance, it means you've lost the debate.
",N
2874,0,"Biden, Trump hold town hall events after second debate cancelled https://t.co/ZUOFEXtXm2
",N
2875,0,"@NBCNews #NBCTownHall 
",N
2876,0,"@MZHemingway I thought this was a town hall.  Guthrie wants to be in the debate.
",R
2877,0,"@thebradfordfile It's a town hall, not a debate, who in the hell does she think she is?! B**CH
",N
2878,0,"@ProjectLincoln Probably not a good idea to denigrate the moderator a couple hours before the debate. Just a suggestion.
",N
2879,0,"Watching the UT-03 debate now #utdebates
",N
2880,0,"This is the winter tweet of the evening!
",N
2881,0,"@jonkarl Are you trying to get the effect of the first debate?
",N
2882,0,"Probably. Feel safe America?
",N
2883,0,"That appears to be the case. It is a debate after all!
",N
2884,0,"@RadioFreeTom For a moment of reasoned debate turn to Biden on ABC
",L
2885,0,"@OracleExec @LewisForMN says it all!
",N
2886,0,"This is so much better then the horrible debate a couple weeks ago
",N
2887,0,"NBC Town Hall: Trump has to debate host
",L
2888,0,"@NBCNews not conducting town hall with @realDonaldTrump .Guthrie in debate with POTUS.Typical left wing attack by Fake News.
",R
2889,0,"Switching between the @JoeBiden town hall and the @realDonaldTrump debate. #2020Election
",N
2890,0,"@SavannahGuthrie STFU!
",N
2891,0,"@ByronDonalds @realDonaldTrump So now he knows how Joe Biden felt during the first debate. Trump has zero impulse control.
",L
2892,0,"RT @Himanshee_P: Watch @SaintRampalJiM's broadcast: #ZakirNaik_VS_SaintRampalJi Must Watch Debate On Quran https://t.co/tNq2tWeC3t
",N
2893,0,"Another debate with the media announcer.
",N
2894,0,"Since when is a town hall supposed to turn into a debate with the host? She is making it about her anger.  #TrumpTownHall
",R
2895,0,"@mikepriceinla I watching this on a loop instead to the debate
",N
2896,0,".@NBCNews is airing a white power demonstration live on TV.
",N
2897,0,"Not watching, but am I to understand that even though Trump chose not to take part in a debate, he is still somehow losing it?
",L
2898,0,"@NBCNews you approve this message? Worse yet, you amplify and transmit this message?
",N
2899,0,"@RadioFreeTom I pity the poor person who convinced him to do this debate
",N
2900,0,"A Scully/Trump debate was supposed to follow the Wallace/Trump debate, but instead we have a Guthrie/Trump debate.
",N
2901,0,"If you watch the two town halls simultaneously, both candidates are speaking much like they did in the first debate. #TownHall
",N
2902,0,"Oh gosh the final debate will be on nbc... #TrumpThall
",N
2903,0,"@NBCNewsPR @SavannahGuthrie @NBCNews @SavannahGuthrie is this a town hall or a debate?! Let @realDonaldTrump speak!
",R
2904,0,"RT @kathyd811: Once again The President needs to debate the moderator. So aggravating!
",R
2905,0,"So turns out the second debate is actually Trump vs Savannah Guthrie
",L
2906,0,"RT @pawprints_1: @doGfOecioV He fighting one now!!! He did not come to debate Savannah.
",N
2907,0,"RT @JoeFreedomLove: Debate Moderator Steve Scully Suspended After He Admits Lying About Twitter Account Being Hacked https://t.co/iUrfKFGos9
",R
2908,0,"If Biden said shit like this oh my lord
",N
2909,0,"@loganclarkhall @seanmdav @NBCNews billed it as a town hall, but @realDonaldTrump has to debate @SavannahGuthrie
",R
2910,0,"Imagine thinking ""this debate is going pretty well for me""
",N
2911,0,"Trump got the debate he was asking for, it just is with Savannah Guthrie, not Joe Biden.
",L
2912,0,"@LisaMarieBoothe He wanted to go on tv.  Should have done a debate.  His fault
",N
2913,0,"All she does is attack with every question and comment. And with the typical democrat lies. She has zero credibility
",R
2914,0,"everybody during the first debate: holy shit this is atrocious, this is the worst presidential debate in history.
",N
2915,0,"RT @NancyE96930494: Why can't these announcers shut up?
",N
2916,0,"RT @RichLightShed: Why is NBC giving him airtime to lie after refusing to debate?
",L
2917,0,"RT @szqnva: @greggutfeld This sounds more like a debate than a town hall.
",N
2918,0,"@AdamCrigler @JoeBiden I thought this was a townhall not a debate
",N
2919,0,"RT @DonnaYoungDC: He's the president &amp; he doesn't know?
",L
2920,0,"@atrupar This may be better than the debate.  There's no opportunity to talk over the other guy, he's being put on the spot.
",N
2921,0,"RT @CyrusShares: @Reuters But he's too scared to have a debate with Trump who is no longer contagious and can be seated 30 feet away
",R
2922,0,"RT @Trump4Eva17: @greggutfeld I think Trump is winning the debate though
",R
2923,0,"RT @Apoctoz: @JoeBiden @ABC #chickenBiden canceled the real debate  https://t.co/AP7HU4TyF5
",R
2924,0,"Chris Christie really almost died to prep trump for a debate in which he put forth the worst performance in history...I know he is pissed
",L
2925,0,"US Election 2020 LIVE Updates: Donald Trump, Joe Biden holding competing town hall events https://t.co/qWQdT23ofs
",N
2926,0,"RT @LoditheNorwegi1: This is the winter tweet of the evening!
",N
2927,0,"""That's my secret, Cap... I'm always unhinged.""
",N
2928,0,"@greggutfeld She must have talked to Scaramucci before the debate.
",N
2929,0,"RT @RanchoGordo: Spoiler alert: It's wrong. 
",N
2931,0,"@donlemon @Lawrence @JoeBiden He isnt having to debate the host...
",N
2932,0,"RT @exjon: A Scully/Trump debate was supposed to follow the Wallace/Trump debate, but instead we have a Guthrie/Trump debate.
",N
2933,0,"I like this idea for Biden.
",L
2934,0,"Hold old is this dumb ass?
",N
2935,0,"Truth
",N
2936,0,"So instead of debating Biden tonight @realDonaldTrump needs to debate @SavannahGuthrie? Got it.
",R
2937,0,"RT @leecrawfordux: @ddale8 Irony: If Trump had done the debate, the Commission would have prevented fact checking like this.
",L
2938,0,"@AnitaSharma Trump having to debate moderator, while Goerge Stephanopoulos is helping Biden finish his sentences. As one might expect.
",R
2939,0,"RT @JUSTME62105587: Savanah Gutherie - she cried her ass off on election night 2016 when hillary lost. https://t.co/PrRwgMASBq
",R
2940,0,"@MZHemingway Trump vs savannah debate
",N
2941,0,"Savanah came prepared to debate Trump on the mask issue. It was clearly a petty trap. He handled it masterfully.
",R
2942,0,"This is really a debate Trump vs Savannah with her prepared gotcha questions #TrumpTownHall
",R
2943,0,"That's ok, he's slaying it!!
",N
2944,0,"RT @JMullinsGrissom: Is this a debate with @SavannahGuthrie or a town hall?
",N
2945,0,"@aelfred_D When was it different? Reason he refuses to debate.
",N
2946,0,"@philllosoraptor It's like I'm watching a fucking debate.
",N
2947,0,"Trump now has to debate Town Hall moderator #MAGA2020
",L
2948,0,"Far more interruptions from dirt squirrel @SavannahGuthrie than in 1st debate
",R
2949,0,"@ultmtpersister @NBCNewsPR @SavannahGuthrie @NBCNews He did NOT  bail on the debate - He wanted a live in person debate
",R
2950,0,"RT @pdabrosca: The ""100% honest and ethical"" guy lied about his Twitter being hacked, Frank. https://t.co/5zFwuvtSIp
",R
2951,0,"So sick of hearing about masks. It dominated the NC Governor debate. Savannah G. Spent too much on masks.
",R
2952,0,"RT @davepell: How much humiliation can the media take from this two bit clown?
",L
2953,0,"@josh_wingrove Declined to do a virtual event because the virtual event was not necessary.  The debate should have been in person.
",N
2954,0,"@megynkelly @seanmdav Can you imagine @SavannahGuthrie as a debate monitor?! And I thought Chris Wallace was terrible!
",R
2955,0,"RT @hunterbidden: Take her off the stage. She sucks!
",N
2956,0,"@NBCNews @SavannahGuthrie Who is this Bitch who is trying to debate Trump. I thought this was a town hall.
",R
2957,0,"Is she castrating pigs on TV?
",N
2958,0,"Biden offering a skeptical voter to meet up after the debate to talk says so much. #AbcTownHall #BidenTownHall
",N
2959,0,"@LisaMarieBoothe @catturd2 What's up with moderators who think it's cool to debate Trump?
",R
2960,0,"@MZHemingway We cant tweet to debate. Twitter shut us off
",N
2961,0,"RT @LABeachGal1: Scully sure had you fooled.
",N
2962,0,"@greggutfeld I was doing that after watching 5 minutes of the 'townhall' (*cough* debate *cough*)
",N
2963,0,"Trump is losing his own debate https://t.co/98udgsTcn8
",L
2964,0,"@SavannahGuthrie is subbing in for Joe Biden during the NBC debate.
",R
2965,0,"guess it's a debate with the moderator.....again...@NBC is #FakeNews
",R
2966,0,"Just watched the mask exchange.
",N
2967,0,"Seriously these same people are doing the next debate.  Wth!
",N
2968,0,"@greggutfeld Is the President there to answer questions from American's or to debate Savannah Guthrie?
",R
2969,0,"Savannah the snot!
",N
2970,0,"At least @SavannahGuthrie represents Joe Biden more than @JoeBiden. They wanted a debate.
",R
2971,0,"You will do just fine!  Trump 2020!
",R
2972,0,"RT @williamlegate: Trump says he can't even remember what he did a few days ago!!! https://t.co/6Fpebttppm
",L
2973,0,"RT @dad2ktj: Since when is a town hall supposed to turn into a debate with the host? She is making it about her anger.  #TrumpTownHall
",R
2974,0,"@ehoichi @robbystarbuck He wanted an in person debate. GTFO
",N
2975,0,"I was told two town halls.  Sure looks like Trump has to debate savannah Guthrie Lolol
",L
2976,0,"Watching these tweets is better than watching trump.
",L
2977,0,"ABC and NBC should have gotten together to be the new debate commission. This is silly.
",N
2978,0,"RT @sn00pdad: #TrumpTownHall #SavannahGuthrie keeps #interrupting the #president I feel like I'm watching a debate and not a town hall
",R
2979,0,"Oh dear.
",N
2980,0,"Yes, no, maybe took a Coronavirus test before the debate.
",N
2981,0,"Trump really should have done a debate. This performance is horrific.
",L
2983,0,"Deep divisions triggered by Brexit debate are here to stay https://t.co/eAIcUep32f
",N
2984,0,"Voters deserve to hear from both candidates on one program. This is not fair to the American people.
",N
2985,0,"Thought this was  TownHall with voters, not a debate with in the tank Savannah... @POTUS on fire.  Wanna play Savannah?
",R
2986,0,"This is me right now listening to BIDEN at the debate.
",N
2987,0,"Watching the Trump vs Savannah Guthrie Debate.  These questions about QAnon are really relevant to working class people in the country...
",R
2988,0,"Tell me when I can watch the crazy of the Trump debate. Not until the numbers are in, I know.
",L
2989,0,"'He panicked': Trump, Biden kick off dueling town halls talking about COVID https://t.co/MtXNi68Ff3
",N
2990,0,"@Kattavernd AP FACT CHECK: Rhetoric from Trump, Biden in the non-debate Associated Press: Pr  https://t.co/VgWL6Zkx2p
",N
2991,0,"Pretty sure Joe Biden just said a home is an investment. That settles that debate.
",N
2992,0,"@CalebJHull @SavannahGuthrie We got a debate tonight after all
",N
2993,0,"Why did President Trump agree to a debate with Savannah Guthrie?
",N
2994,0,"I see I'm not missing anything
",N
2995,0,"Sounds like a debate between Savannah Guthrie and our President! She is beyond rude, and argumentative!
",R
2996,0,"What i think happened prior the trump debate https://t.co/uiZN0HWRtd
",N
2997,0,"@seanmdav Trump should have agreed to the virtual debate
",N
2998,0,"Holy sh*t!  Only Trump could lose a debate with only himself. 
",L
2999,0,"RT @Time_travel_66: @TVietor08 @SavannahGuthrie Trump is 100% in control of this debate.  Savannah is a bully but losing.
",R
3000,0,"@TxGuy2020 @NBCNews Not even a debate.  She's being argumentative and trying to tell him she knows his thoughts.
",N
3001,0,"She's badgering him keeping him on defense the cutting him off.
",N
3002,0,"@MoneyMnuchins Biden is scared and wanted a virtual debate. Waste of time to do that.
",R
3003,0,"In contrast, President Trump has been having a raging debate with Ms Guthrie, who seems to have forgotten her role.
",L
3004,0,"Town halls live: Trump and Biden's dueling events with voters get under way https://t.co/5avV21sz44
",N
3005,0,"@American_Bridge Trump knew he was infected before the debate - the bastard.
",L
3006,0,"@megynkelly Because is not a debate ?
",N
3007,0,"RT @steverasch: Apparently Trump has a debate tonight...against the town hall host
",L
3008,0,"It's nice to see that Trump still got to debate someone
",N
3009,0,"RT @ChrisCarfizzi: Biden offering a skeptical voter to meet up after the debate to talk says so much. #AbcTownHall #BidenTownHall
",N
3010,0,"RT @TheJordanRachel: Why did President Trump agree to a debate with Savannah Guthrie?
",N
3011,0,"He would also know if he did:
",N
3012,0,"@KildayMorgan I disagree (this one time). People don't know this and it's not a debate. He has time.
",N
3013,0,"@realDonaldTrump lol @SavannahGuthrie is trying tio debate the President! @POTUS she's clearly on the demonrats side
",R
3015,0,"@CalebJHull @SavannahGuthrie Why did they bill this as a town hall and not a Trump/Guthrie debate? Goid grief.
",L
3016,0,"Whoa Lester actually reminded Biden of his bad behavior at the last debate
",R
3017,0,"Trump should've taken the virtual debate with Biden. He's getting a train run on him.
",L
3018,0,"@megynkelly You do realize that a subway rat could do better then Trump did in the first debate? The bar is very, very, very low.
",L
3019,0,"Town Hall Meeting?  Seems like a debate between Savanna and the President.  Seems a bit disrespectful!!!! Not surprised...
",R
3020,0,"@megynkelly @magajcs Those gotcha questions are not becoming are they...kinda brings me back to the first primary debate with Fox News...
",R
3021,0,"@scrlovelife @nycsouthpaw Well, everyone is against that. It's not an issue under debate, only to the brainwashed.
",N
3022,0,"@Monaheart1229 Clearly the problems of the last debate did not originate from Team Biden.
",L
3023,0,"@shepski79 This Savana is awful. Again, Trump has to debate a fucking moderator.
",R
3024,0,"So no one has to watch it, follow this thread.
",N
3025,0,"It would epic
",N
3026,0,"maybe he should have done the debate because they're roasting him.
",N
3027,0,"Dude you need to get off of the drugs. You are making no sense.
",N
3028,0,"@RubinReport @SavannaGuthrie Appears to be the same biased recycled questions from his debate with Chris Wallace.
",R
